language,format,resource_link,source_link
lki,General,https://live.bible.is/bible/LKIKLV,https://www.faithcomesbyhearing.com/
lki,General,https://www.bible.com/versions/4104,https://www.bible.com/versions
lki,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
lki,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
lki,Text / Printed Matter,https://tibible.com/obs-laki/,https://transformiran.com/
lrc,Audio Recordings,https://globalrecordings.net/en/language/lrc,https://www.globalrecordings.net
lrc,Audio Recordings,https://tibible.com/luri-audio-bible/,https://transformiran.com/
lrc,Film / Video,https://www.simplythestory.org/index.php/gods-story-gs/watch-gs?view=category&amp;id=254,https://www.gods-story.org
lrc,Film / Video,https://www.indigitube.tv/?s=Northern+Luri,https://www.createinternational.com
lrc,Film / Video,https://www.jesusfilm.org/watch/jesus.html/luri-iran.html,https://www.jesusfilm.org
lrc,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
lrc,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
lrc,General,https://live.bible.is/bible/LRCIKV,https://www.faithcomesbyhearing.com/
lrc,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=lrc,https://www.scriptureearth.org
lrc,General,https://www.bible.com/versions/4198,https://www.bible.com/versions
lrc,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
lrc,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
lrc,Text / Printed Matter,https://tibible.com/obs-luri/,https://transformiran.com/
mad,Audio Recordings,https://globalrecordings.net/en/language/mad,https://www.globalrecordings.net
mad,Audio Recordings,https://www.storyrunners.org/stories/madura-indonesia/,https://www.storyrunners.org/
mad,Film / Video,https://www.indigitube.tv/video/debt-of-honor/,https://www.createinternational.com
mad,Film / Video,https://www.jesusfilm.org/watch/jesus.html/madura.html,https://www.jesusfilm.org
mad,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
mad,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
mad,General,https://bibleforchildren.org/languages/madurese/stories.php,https://bibleforchildren.org/
mad,General,https://live.bible.is/bible/MADDPI,https://www.faithcomesbyhearing.com/
mad,General,https://live.bible.is/bible/MADIBS,https://www.faithcomesbyhearing.com/
mad,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=mad,https://www.scriptureearth.org
mad,General,https://www.bible.com/languages/mad,https://www.bible.com/versions
mad,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
mad,Mobile App,https://play.google.com/store/apps/details?id=org.fcbh.madibs.n2.n,https://www.faithcomesbyhearing.com/
mad,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
mak,Audio Recordings,https://globalrecordings.net/en/language/mak,https://www.globalrecordings.net
mak,Film / Video,https://www.indigitube.tv/?s=Makassar,https://www.createinternational.com
mak,Film / Video,https://www.jesusfilm.org/watch/jesus.html/makasar.html,https://www.jesusfilm.org
mak,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
mak,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
mak,General,https://bibleforchildren.org/languages/makasar/stories.php,https://bibleforchildren.org/
mak,General,https://live.bible.is/bible/MAKLAI,https://www.faithcomesbyhearing.com/
mak,General,https://www.theyneedthebible.org/,https://www.theyneedthebible.org/
mak,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=mak,https://www.scriptureearth.org
mak,General,https://www.bible.com/languages/mak,https://www.bible.com/versions
mak,Mobile App,https://app.scriptoria.io/api/products/72f77062-f9fa-4444-a68d-6e66fe0006ee/files/published/apk,https://www.sil.org/
mak,Mobile App,https://play.google.com/store/apps/details?id=org.mac.nabbi,https://www.internetpublishingservice.com/
mak,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
mak,Mobile App,https://play.google.com/store/apps/details?id=org.ipsapps.id.mak.ntp.makasar,https://www.internetpublishingservice.com/
mak,Mobile App,https://play.google.com/store/apps/details?id=org.ipsapps.id.mak.zbr.makasar,https://www.internetpublishingservice.com/
mak,Mobile App,https://play.google.com/store/apps/details?id=org.ipsapps.id.mak.summary.makasar,https://www.internetpublishingservice.com/
mak,Mobile App,https://play.google.com/store/apps/details?id=org.ipsapps.indonesia.mak.dictionary.makasar,https://www.internetpublishingservice.com/
mak,Mobile App,https://play.google.com/store/apps/details?id=org.fcbh.maklai.n2.n.makassarbible,https://www.faithcomesbyhearing.com/
mak,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
min,Audio Recordings,https://globalrecordings.net/en/language/min,https://www.globalrecordings.net
min,Film / Video,https://www.indigitube.tv/?s=Minangkabau,https://www.createinternational.com
min,Film / Video,https://www.jesusfilm.org/watch/jesus.html/minangkabau.html,https://www.jesusfilm.org
min,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
min,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
min,General,https://bibleforchildren.org/languages/minangkabau/stories.php,https://bibleforchildren.org/
min,General,https://live.bible.is/bible/MINLAI,https://www.faithcomesbyhearing.com/
min,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=min,https://www.scriptureearth.org
min,Mobile App,https://apk.fcbh.org/Minangkabau_Bible,https://www.faithcomesbyhearing.com/
min,Mobile App,https://play.google.com/store/apps/details?id=org.fcbh.minlai.n2.n.minangkabaubible,https://www.faithcomesbyhearing.com/
mnk,Audio Recordings,https://globalrecordings.net/en/language/mnk,https://www.globalrecordings.net
mnk,Film / Video,https://www.simplythestory.org/index.php/gods-story-gs/watch-gs?view=category&amp;id=474,https://www.gods-story.org
mnk,Film / Video,https://www.indigitube.tv/?s=Mandinka,https://www.createinternational.com
mnk,Film / Video,https://www.jesusfilm.org/watch/jesus.html/mandinka.html,https://www.jesusfilm.org
mnk,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
mnk,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
mnk,General,https://bibleforchildren.org/languages/mandingo/stories.php,https://bibleforchildren.org/
mnk,General,https://live.bible.is/bible/MNKBSG,https://www.faithcomesbyhearing.com/
mnk,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=mnk,https://www.scriptureearth.org
mnk,General,https://www.bible.com/languages/mnk,https://www.bible.com/versions
mnk,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
mnk,Mobile App,https://apk.fcbh.org/Mandinka_2011_BSG,https://www.faithcomesbyhearing.com/
mnk,Mobile App,https://apk.fcbh.org/Mandinka_Portions,https://www.faithcomesbyhearing.com/
mnk,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
mnk,Text / Printed Matter,https://www.literacyevangelism.org/primers/mandinka,https://www.literacyevangelism.org
mnk,Text / Printed Matter,https://www.wmpress.org/read-booklet/,https://www.wmpress.org/read-booklet/languages-produced/
mzn,Audio Recordings,https://globalrecordings.net/en/language/mzn,https://www.globalrecordings.net
mzn,Film / Video,https://www.indigitube.tv/?s=Mazanderani,https://www.createinternational.com
mzn,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
mzn,Film / Video,https://www.jesusfilm.org/watch/magdalena.html/mazanderani.html,https://www.jesusfilm.org
mzn,General,https://bibleforchildren.org/languages/mazandarani/stories.php,https://bibleforchildren.org/
mzn,General,https://live.bible.is/bible/MZNMEV,https://www.faithcomesbyhearing.com/
mzn,General,https://live.bible.is/bible/MZNMWV,https://www.faithcomesbyhearing.com/
mzn,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=mzn,https://www.scriptureearth.org
mzn,General,https://www.bible.com/languages/mzn,https://www.bible.com/versions
mzn,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
mzn,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
mzn,Text / Printed Matter,https://tibible.com/obs-mazani/,https://transformiran.com/
mui,Audio Recordings,https://globalrecordings.net/en/language/mui,https://www.globalrecordings.net
mui,Film / Video,https://www.jesusfilm.org/watch/jesus.html/palembang.html,https://www.jesusfilm.org
mui,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
mui,General,https://bibleforchildren.org/languages/palembang/stories.php,https://bibleforchildren.org/
mui,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=mui,https://www.scriptureearth.org
pbt,Audio Recordings,https://globalrecordings.net/en/language/pbt,https://www.globalrecordings.net
pbt,Audio Recordings,https://pashtobibles.org/,
pbt,Audio Recordings,https://www.pashtoradio.org/,
pbt,Film / Video,https://hikayaat.com/,
pbt,Film / Video,https://www.indigitube.tv/?s=Southern+Pashto,https://www.createinternational.com
pbt,Film / Video,https://www.jesusfilm.org/watch/jesus.html/pashto-southern.html,https://www.jesusfilm.org
pbt,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
pbt,Film / Video,https://www.jesusfilm.org/watch/magdalena.html/pashto-southern.html,https://www.jesusfilm.org
pbt,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
pbt,General,https://live.bible.is/bible/PBTYPR,https://www.faithcomesbyhearing.com/
pbt,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=pbt,https://www.scriptureearth.org
pbt,Mobile App,https://play.google.com/store/apps/details?id=org.pamirministries.holybook.pashto.afghan,
pbu,Audio Recordings,https://globalrecordings.net/en/language/pbu,https://www.globalrecordings.net
pbu,Audio Recordings,https://davarpartners.org/audio-bible-library/,https://davarpartners.org/
pbu,Film / Video,https://hikayaat.com/,
pbu,Film / Video,https://www.indigitube.tv/?s=Northern+Pashto,https://www.createinternational.com
pbu,Film / Video,https://www.jesusfilm.org/watch/jesus.html/pashto-eastern-afghan.html,https://www.jesusfilm.org
pbu,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
pbu,Film / Video,https://www.jesusfilm.org/watch/magdalena.html/pashto-eastern-afghan.html,https://www.jesusfilm.org
pbu,Film / Video,https://rockintl.org/rock-video/pashto-king-of-glory/,https://rockintl.org/king-of-glory/
pbu,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
pbu,General,https://bibleforchildren.org/languages/pashto_pakistani/stories.php,https://bibleforchildren.org/
pbu,General,https://www.gotquestions.org/Pashto/,https://www.gotquestions.org
pbu,General,https://live.bible.is/bible/PBUPAK,https://www.faithcomesbyhearing.com/
pbu,General,https://live.bible.is/bible/PBUPAKO,https://www.faithcomesbyhearing.com/
pbu,General,https://live.bible.is/bible/PBUYPR,https://www.faithcomesbyhearing.com/
pbu,General,https://pashtobibles.org/,
pbu,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=pbu,https://www.scriptureearth.org
pbu,General,https://www.bible.com/languages/pbu,https://www.bible.com/versions
pbu,Mobile App,https://app.scriptoria.io/api/products/f197d600-730f-47d1-aa0c-1185aff54d0e/files/published/apk,https://www.sil.org/
pbu,Mobile App,https://play.google.com/store/apps/details?id=org.yusufzaipashto.mataluna,
pbu,Mobile App,https://play.google.com/store/apps/details?id=org.pamirministries.bible.pashto.yousafzai,
pbu,Mobile App,https://play.google.com/store/apps/details?id=org.pashtozeray.biblepsn,
pbu,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
pbu,Mobile App,https://play.google.com/store/apps/details?id=org.yusafzaipashto.zabur,
pbu,Mobile App,https://apps.apple.com/us/app/%D9%BE%DA%9A%D8%AA%D9%88-%D8%A7%D9%86%D8%AC%DB%8C%D9%84-pashto-injil/id1267534466,
pbu,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
pbu,Text / Printed Matter,https://knowgod.com/ps,https://www.cru.org/
fuf,Audio Recordings,https://globalrecordings.net/en/language/fuf,https://www.globalrecordings.net
fuf,Film / Video,https://www.indigitube.tv/?s=Krio,https://www.createinternational.com
fuf,Film / Video,https://www.jesusfilm.org/watch/jesus.html/fuuta-jalon.html,https://www.jesusfilm.org
fuf,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
fuf,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
fuf,General,https://bibleforchildren.org/languages/pular/stories.php,https://bibleforchildren.org/
fuf,General,https://live.bible.is/bible/FUFPBT,https://www.faithcomesbyhearing.com/
fuf,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=fuf,https://www.scriptureearth.org
fuf,General,https://www.bible.com/languages/fuf,https://www.bible.com/versions
fuf,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
fuf,Mobile App,https://apk.fcbh.org/Pular,https://www.faithcomesbyhearing.com/
fuf,Mobile App,https://play.google.com/store/apps/details?id=org.fcbh.fufpbt.n2.n,https://www.faithcomesbyhearing.com/
fuf,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
fuf,Text / Printed Matter,https://ebible.org/find/details.php?id=fuf,https://ebible.org/
roh,Audio Recordings,https://globalrecordings.net/en/language/roh,https://www.globalrecordings.net
roh,General,https://www.theyneedthebible.org/,https://www.theyneedthebible.org/
skr,Audio Recordings,https://globalrecordings.net/en/language/skr,https://www.globalrecordings.net
skr,Film / Video,https://www.jesusfilm.org/watch/jesus.html/saraiki.html,https://www.jesusfilm.org
skr,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
skr,General,https://bibleforchildren.org/languages/saraiki/stories.php,https://bibleforchildren.org/
skr,General,https://www.gotquestions.org/Saraiki/,https://www.gotquestions.org
skr,General,https://live.bible.is/bible/SKRSRG,https://www.faithcomesbyhearing.com/
skr,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=skr,https://www.scriptureearth.org
skr,General,https://www.bible.com/versions/3731,https://www.bible.com/versions
skr,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
skr,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
skr,Text / Printed Matter,https://www.literacyevangelism.org/primers/saraiki,https://www.literacyevangelism.org
sas,Audio Recordings,https://globalrecordings.net/en/language/sas,https://www.globalrecordings.net
sas,Film / Video,https://www.indigitube.tv/?s=Sasak,https://www.createinternational.com
sas,Film / Video,https://www.jesusfilm.org/watch/jesus.html/sasak.html,https://www.jesusfilm.org
sas,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
sas,Film / Video,https://www.youtube.com/watch?v=Xxwu8CPuWIE,
sas,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
sas,General,https://bibleforchildren.org/languages/sasak/stories.php,https://bibleforchildren.org/
sas,General,https://live.bible.is/bible/SASLAI,https://www.faithcomesbyhearing.com/
sas,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=sas,https://www.scriptureearth.org
sas,General,https://www.bible.com/languages/sas,https://www.bible.com/versions
sas,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
sas,Mobile App,https://play.google.com/store/apps/details?id=org.jmpbk.asia.sasakutara,
sas,Mobile App,https://play.google.com/store/apps/details?id=org.jmpbk.asia.sasakmataram,
sas,Mobile App,https://play.google.com/store/apps/details?id=org.fcbh.saslai.n2.n.sasakbible,https://www.faithcomesbyhearing.com/
sas,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
sas,Text / Printed Matter,https://drive.google.com/open?id=0B7QmYD0_i4CHMk5WM0dzOEpvSUE,
sas,Text / Printed Matter,https://alkitab.mobi/sasak/,
scl,Audio Recordings,https://globalrecordings.net/en/language/scl,https://www.globalrecordings.net
scl,Film / Video,https://www.jesusfilm.org/watch/jesus.html/shina.html,https://www.jesusfilm.org
scl,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=scl,https://www.scriptureearth.org
som,Audio Recordings,https://globalrecordings.net/en/language/som,https://www.globalrecordings.net
som,Audio Recordings,https://davarpartners.org/audio-bible-library/,https://davarpartners.org/
som,Audio Recordings,https://oralbibles.org/content/Somali-Ethiopia,https://oralbibles.org/
som,Film / Video,https://www.simplythestory.org/index.php/gods-story-gs/watch-gs?view=category&amp;id=521,https://www.gods-story.org
som,Film / Video,https://www.indigitube.tv/?s=Somali,https://www.createinternational.com
som,Film / Video,https://www.jesusfilm.org/watch/jesus.html/somali.html,https://www.jesusfilm.org
som,Film / Video,https://www.jesusfilm.org/watch/magdalena.html/somali.html,https://www.jesusfilm.org
som,Film / Video,https://rockintl.org/rock-video/boqorka-ammaanta-somali-king-of-glory/,https://rockintl.org/king-of-glory/
som,Film / Video,https://www.jesusfilm.org/watch/the-story-of-jesus-for-children/somali.html,https://www.jesusfilm.org
som,Film / Video,https://www.jesusfilm.org/watch/walking-with-jesus-africa.html/somali.html,https://www.jesusfilm.org
som,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
som,General,https://bibleforchildren.org/languages/somali/stories.php,https://bibleforchildren.org/
som,General,https://www.gotquestions.org/Soomaali/,https://www.gotquestions.org
som,General,https://live.bible.is/bible/SOMB13,https://www.faithcomesbyhearing.com/
som,General,https://live.bible.is/bible/SOMM20,https://www.faithcomesbyhearing.com/
som,General,https://live.bible.is/bible/SOMSIM,https://www.faithcomesbyhearing.com/
som,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=som,https://www.scriptureearth.org
som,General,https://almassira.org/,https://almassira.org/
som,General,https://www.bible.com/languages/som,https://www.bible.com/versions
som,General,https://zume.life/resources-so/,https://zume.life/
som,General,https://zume.training/so/,https://zume.life/
som,Mobile App,https://app.scriptoria.io/api/products/440d425b-c3e2-484f-89e6-897d0fce27f8/files/published/apk,https://www.sil.org/
som,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android&hl=so,https://www.bible.com/versions
som,Mobile App,https://apk.fcbh.org/Somali,https://www.faithcomesbyhearing.com/
som,Mobile App,https://apk.fcbh.org/Somali_TVI,https://www.faithcomesbyhearing.com/
som,Mobile App,https://play.google.com/store/apps/details?id=org.fcbh.somsim.n1.n,https://www.faithcomesbyhearing.com/
som,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
som,Text / Printed Matter,https://ebible.org/find/details.php?id=som,https://ebible.org/
som,Text / Printed Matter,https://knowgod.com/so,https://www.cru.org/
som,Text / Printed Matter,https://www.wmpress.org/read-booklet/,https://www.wmpress.org/read-booklet/languages-produced/
sun,Audio Recordings,https://globalrecordings.net/en/language/sun,https://www.globalrecordings.net
sun,Audio Recordings,https://davarpartners.org/audio-bible-library/,https://davarpartners.org/
sun,Audio Recordings,https://talkingbibles.org,https://www.talkingbibles.org/
sun,Film / Video,https://www.indigitube.tv/?s=Sundanese,https://www.createinternational.com
sun,Film / Video,https://www.jesusfilm.org/watch/jesus.html/sunda.html,https://www.jesusfilm.org
sun,Film / Video,https://www.fathersloveletter.com/Sundanese,https://www.fathersloveletter.com/flllanguages.html
sun,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
sun,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
sun,General,https://bibleforchildren.org/languages/sundanese/stories.php,https://bibleforchildren.org/
sun,General,https://www.gotquestions.org/Sunda/,https://www.gotquestions.org
sun,General,https://live.bible.is/bible/SUNIBS,https://www.faithcomesbyhearing.com/
sun,General,https://live.bible.is/bible/SUNLAI,https://www.faithcomesbyhearing.com/
sun,General,https://live.bible.is/bible/SUNTSV,https://www.faithcomesbyhearing.com/
sun,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=sun,https://www.scriptureearth.org
sun,General,https://www.bible.com/languages/sun,https://www.bible.com/versions
sun,Mobile App,https://app.scriptoria.io/api/products/b1851ff2-0286-4a69-bd02-a7aff8313933/files/published/apk,https://www.sil.org/
sun,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android&hl=su,https://www.bible.com/versions
sun,Mobile App,https://apk.fcbh.org/Sundanese,https://www.faithcomesbyhearing.com/
sun,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
sun,Text / Printed Matter,https://www.literacyevangelism.org/primers/sundanese,https://www.literacyevangelism.org
sun,Text / Printed Matter,https://www.wmpress.org/read-booklet/,https://www.wmpress.org/read-booklet/languages-produced/
sus,Audio Recordings,https://globalrecordings.net/en/language/sus,https://www.globalrecordings.net
sus,Audio Recordings,https://davarpartners.org/audio-bible-library/,https://davarpartners.org/
sus,Film / Video,https://www.simplythestory.org/index.php/gods-story-gs/watch-gs?view=category&amp;id=525,https://www.gods-story.org
sus,Film / Video,https://www.indigitube.tv/?s=Susu,https://www.createinternational.com
sus,Film / Video,https://www.jesusfilm.org/watch/jesus.html/susu.html,https://www.jesusfilm.org
sus,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
sus,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
sus,General,https://bibleforchildren.org/languages/susu/stories.php,https://bibleforchildren.org/
sus,General,https://live.bible.is/bible/SUSPBT,https://www.faithcomesbyhearing.com/
sus,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=sus,https://www.scriptureearth.org
sus,General,https://www.bible.com/languages/sus,https://www.bible.com/versions
sus,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
sus,Mobile App,https://apk.fcbh.org/Susu_PBT,https://www.faithcomesbyhearing.com/
sus,Mobile App,https://play.google.com/store/apps/details?id=org.fcbh.suspbt.n2.n,https://www.faithcomesbyhearing.com/
sus,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
sus,Text / Printed Matter,https://ebible.org/find/details.php?id=sus,https://ebible.org/
sus,Text / Printed Matter,https://www.literacyevangelism.org/resources/primers,https://www.literacyevangelism.org
syl,Audio Recordings,https://globalrecordings.net/en/language/syl,https://www.globalrecordings.net
syl,Film / Video,https://www.simplythestory.org/index.php/gods-story-gs/watch-gs?view=category&amp;id=367,https://www.gods-story.org
syl,Film / Video,https://www.jesusfilm.org/watch/jesus.html/sylhetti.html,https://www.jesusfilm.org
syl,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
syl,Film / Video,https://www.jesusfilm.org/watch/my-last-day.html/sylhetti.html,https://www.jesusfilm.org
syl,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
syl,General,https://bibleforchildren.org/languages/sylheti/stories.php,https://bibleforchildren.org/
syl,General,https://www.sylhetikitab.org,https://www.internetpublishingservice.com/
syl,General,https://www.southasiabibles.com/resource/language/Sylheti,https://www.southasiabibles.com
syl,General,https://live.bible.is/bible/SYLWYB,https://www.faithcomesbyhearing.com/
syl,General,https://live.bible.is/bible/SYLWYI,https://www.faithcomesbyhearing.com/
syl,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=syl&rod=655&var=g,https://www.scriptureearth.org
syl,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=syl&rod=655&var=h,https://www.scriptureearth.org
syl,General,https://www.bible.com/languages/syl,https://www.bible.com/versions
syl,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
syl,Mobile App,https://play.google.com/store/apps/details?id=org.sylhetikitab.sylhetikitab.syl,
syl,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
syl,Mobile App,https://apps.apple.com/us/app/sylheti-kitab/id1373783298,
tgk,Audio Recordings,https://globalrecordings.net/en/language/tgk,https://www.globalrecordings.net
tgk,Film / Video,https://www.simplythestory.org/index.php/gods-story-gs/watch-gs?view=category&amp;id=530,https://www.gods-story.org
tgk,Film / Video,https://www.indigitube.tv/?s=Tajik,https://www.createinternational.com
tgk,Film / Video,https://www.jesusfilm.org/watch/jesus.html/tajik.html,https://www.jesusfilm.org
tgk,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
tgk,Film / Video,https://www.jesusfilm.org/watch/magdalena.html/tajik.html,https://www.jesusfilm.org
tgk,Film / Video,https://www.jesusfilm.org/watch/my-last-day.html/tajik.html,https://www.jesusfilm.org
tgk,Film / Video,https://www.jesusfilm.org/watch/rivka.html/tajik.html,https://www.jesusfilm.org
tgk,Film / Video,https://rockintl.org/rock-video/tajik-king-of-glory/,https://rockintl.org/king-of-glory/
tgk,Film / Video,https://www.jesusfilm.org/watch/the-story-of-jesus-for-children/tajik.html,https://www.jesusfilm.org
tgk,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
tgk,General,https://bibleforchildren.org/languages/tajik/stories.php,https://bibleforchildren.org/
tgk,General,https://www.gotquestions.org/Tajik/,https://www.gotquestions.org
tgk,General,https://live.bible.is/bible/TGKIBT,https://www.faithcomesbyhearing.com/
tgk,General,https://live.bible.is/bible/TGKWBT,https://www.faithcomesbyhearing.com/
tgk,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=tgk,https://www.scriptureearth.org
tgk,General,https://www.vm1.tv/tg/,https://www.persecution.com/
tgk,General,https://www.bible.com/languages/tgk,https://www.bible.com/versions
tgk,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android&hl=tg,https://www.bible.com/versions
tgk,Mobile App,https://play.google.com/store/apps/details?id=zabur.t.donish.pw,
tgk,Mobile App,https://play.google.com/store/apps/details?id=masalho.t.donish.pw,
tgk,Mobile App,https://play.google.com/store/apps/details?id=tj.org.dtkm.tgk.sab.porchahoazkm,
tgk,Mobile App,https://play.google.com/store/apps/details?id=masalho.com.audiobook.full,
tgk,Mobile App,https://play.google.com/store/apps/details?id=masalho.com.tajiki.audiobook.lite,
tgk,Mobile App,https://play.google.com/store/apps/details?id=tavrot.donish.pw,
tgk,Mobile App,https://play.google.com/store/apps/details?id=zabur.donish.pw,
tgk,Mobile App,https://apk.fcbh.org/Tajik_IBT,https://www.faithcomesbyhearing.com/
tgk,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
tgk,Text / Printed Matter,https://www.superbible.tv/read-the-bible/read-the-bible-tajik/,https://www.superbible.tv/
tgk,Text / Printed Matter,https://ebible.org/find/details.php?id=tgk,https://ebible.org/
tgk,Text / Printed Matter,https://ibtrussia.org/en/node,https://ibtrussia.org/en/node
tgk,Text / Printed Matter,https://drive.google.com/open?id=0B7QmYD0_i4CHRkRXTloyRFRFNG8,
tgk,Text / Printed Matter,https://knowgod.com/tg,https://www.cru.org/
tzm,Audio Recordings,https://globalrecordings.net/en/language/tzm,https://www.globalrecordings.net
tzm,Film / Video,https://www.simplythestory.org/index.php/gods-story-gs/watch-gs?view=category&amp;id=483,https://www.gods-story.org
tzm,Film / Video,https://www.indigitube.tv/?s=Tamazight,https://www.createinternational.com
tzm,Film / Video,https://www.jesusfilm.org/watch/jesus.html/tamazight-central-atlas.html,https://www.jesusfilm.org
tzm,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
tzm,Film / Video,https://www.jesusfilm.org/watch/magdalena.html/tamazight-central-atlas.html,https://www.jesusfilm.org
tzm,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
tzm,General,https://live.bible.is/bible/TZMWYI,https://www.faithcomesbyhearing.com/
tzm,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=tzm,https://www.scriptureearth.org
